accountId	accountType	lastLoginDatePeopleSoft	enabledInPeopleSoft	lastLoginDateEntraMicrosoft	enabledInEntraMicrosoft	unusedEntraMicrosoft6Months	unusedEntraMicrosoft12Months	neverUsedEntraMicrosoft	neverUsedPeopleSoft
491	campus	2025-08-08	false	2026-04-06	true	false	false	false	false
492	alumni	2022-05-09	false	2022-07-06	true	true	true	false	false
493	campus	2021-12-23	false	null	null	false	false	true	false
494	campus	null	null	null	true	false	false	true	true
495	campus	2025-09-25	true	2025-12-14	true	false	false	false	false
496	campus	2022-10-11	true	2026-01-21	true	false	false	false	false
497	alumni	2023-05-09	false	2024-11-11	true	true	true	false	false
498	campus	null	true	2023-11-21	true	true	true	false	true
499	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
500	alumni	null	null	2024-04-16	true	true	true	false	true
501	alumni	null	null	null	true	false	false	true	true
502	alumni	2024-05-15	false	2024-05-20	true	true	true	false	false
503	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
504	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
505	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
506	campus	2026-02-20	true	2026-03-27	true	false	false	false	false
507	campus	null	true	null	false	false	false	true	true
508	campus	null	false	null	null	false	false	true	true
509	campus	2022-04-15	false	null	null	false	false	true	false
510	campus	2026-03-21	true	2026-03-22	true	false	false	false	false
511	alumni	2023-06-05	false	2024-01-21	true	true	true	false	false
512	campus	null	true	null	null	false	false	true	true
513	campus	2022-04-29	false	null	null	false	false	true	false
514	campus	2024-01-29	false	null	null	false	false	true	false
515	campus	2025-12-16	true	2025-12-16	true	false	false	false	false
516	campus	null	true	2026-03-28	true	false	false	false	true
517	campus	2026-03-03	true	2026-04-04	true	false	false	false	false
518	campus	2022-08-24	false	null	null	false	false	true	false
519	campus	2026-03-25	true	2026-04-06	true	false	false	false	false
520	campus	null	false	null	null	false	false	true	true
521	campus	2023-06-30	false	null	null	false	false	true	false
522	campus	2026-03-22	true	2026-04-07	true	false	false	false	false
523	alumni	2025-06-25	false	2025-11-19	true	false	false	false	false
524	alumni	2024-05-13	false	2025-04-05	true	true	true	false	false
525	campus	2025-08-16	true	2026-04-06	true	false	false	false	false
526	campus	2026-03-27	true	2026-04-06	true	false	false	false	false
527	alumni	2023-05-17	false	2026-02-04	true	false	false	false	false
528	campus	2026-01-13	true	2026-01-13	true	false	false	false	false
529	campus	2023-07-07	false	2026-03-03	false	false	false	false	false
530	campus	2023-05-10	true	2023-05-09	true	true	true	false	false
531	alumni	null	null	2022-10-03	true	true	true	false	true
532	campus	2023-05-31	false	null	null	false	false	true	false
533	campus	2022-12-13	false	null	null	false	false	true	false
534	campus	2025-07-01	false	null	null	false	false	true	false
535	campus	2022-06-11	false	null	null	false	false	true	false
536	campus	2026-01-27	true	2026-01-27	true	false	false	false	false
537	alumni	2025-06-09	false	2026-02-26	true	false	false	false	false
538	campus	2025-07-03	true	2025-07-28	false	true	false	false	false
539	campus	2023-08-24	false	null	null	false	false	true	false
540	campus	2024-08-20	false	null	null	false	false	true	false
541	campus	2026-04-03	true	2026-04-06	true	false	false	false	false
542	alumni	2022-06-16	false	2025-03-19	true	true	true	false	false
543	campus	2026-03-28	true	2026-03-28	true	false	false	false	false
544	campus	2026-03-23	true	2026-04-06	true	false	false	false	false
546	campus	null	false	null	null	false	false	true	true
547	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
548	campus	null	null	2026-03-23	true	false	false	false	true
549	campus	null	false	null	null	false	false	true	true
550	campus	2026-03-27	true	2026-03-27	true	false	false	false	false
551	campus	2026-04-07	true	2026-04-02	true	false	false	false	false
552	campus	2023-01-26	true	2026-02-27	true	false	false	false	false
553	alumni	2024-05-18	false	2025-09-21	true	true	false	false	false
554	campus	2026-03-23	true	2026-04-06	true	false	false	false	false
555	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
556	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
557	alumni	null	null	2022-08-24	true	true	true	false	true
558	campus	null	null	null	true	false	false	true	true
559	alumni	null	null	2025-04-15	true	true	true	false	true
560	campus	2025-11-18	true	2026-04-05	true	false	false	false	false
561	campus	null	null	null	true	false	false	true	true
562	campus	null	null	null	true	false	false	true	true
563	alumni	null	null	null	false	false	false	true	true
564	campus	2025-07-31	true	2026-04-03	true	false	false	false	false
565	alumni	2024-03-30	false	2024-11-14	true	true	true	false	false
566	alumni	null	null	2025-08-14	true	true	false	false	true
567	campus	2026-03-24	true	2026-04-06	true	false	false	false	false
568	campus	2026-03-16	true	2026-03-26	true	false	false	false	false
569	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
570	campus	2023-12-20	false	null	null	false	false	true	false
571	alumni	null	null	null	true	false	false	true	true
572	campus	2022-10-20	false	null	null	false	false	true	false
573	alumni	2023-06-29	false	2026-04-03	true	false	false	false	false
574	campus	2024-10-09	false	null	null	false	false	true	false
575	campus	2026-03-25	true	2026-03-25	true	false	false	false	false
576	campus	2026-02-17	true	2026-04-06	true	false	false	false	false
577	alumni	2023-06-12	false	2023-10-26	true	true	true	false	false
578	alumni	2023-05-08	false	2026-03-23	true	false	false	false	false
579	campus	null	null	null	false	false	false	true	true
580	campus	2026-03-30	true	2026-04-03	true	false	false	false	false
581	alumni	null	null	2026-04-05	true	false	false	false	true
582	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
583	alumni	null	null	2022-04-15	true	true	true	false	true
584	campus	2026-04-05	true	2026-04-06	true	false	false	false	false
585	campus	2026-04-04	true	2026-04-06	true	false	false	false	false
586	campus	null	true	null	null	false	false	true	true
587	campus	2026-03-23	true	2026-04-05	true	false	false	false	false
588	campus	2022-12-11	false	null	null	false	false	true	false
589	campus	2025-09-30	true	2026-04-03	true	false	false	false	false
590	campus	2024-06-19	true	2024-07-24	false	true	true	false	false
591	campus	2026-04-05	true	2026-04-06	true	false	false	false	false
592	campus	2025-12-11	true	2025-12-15	true	false	false	false	false
593	campus	2026-01-05	true	2026-01-05	true	false	false	false	false
594	campus	2023-08-21	true	2025-10-08	true	true	false	false	false
595	alumni	2025-05-19	false	2025-11-20	true	false	false	false	false
596	campus	2026-03-10	true	2026-03-11	true	false	false	false	false
597	campus	2026-04-02	true	2026-04-02	true	false	false	false	false
598	alumni	null	null	2026-02-16	true	false	false	false	true
599	campus	2026-02-20	true	2026-04-06	true	false	false	false	false
600	campus	2026-03-19	true	2026-04-06	true	false	false	false	false
601	campus	null	false	null	true	false	false	true	true
602	campus	null	false	null	false	false	false	true	true
603	campus	2026-02-03	true	2026-04-04	true	false	false	false	false
604	campus	2023-08-31	false	2023-12-04	false	true	true	false	false
605	campus	2025-05-16	false	null	null	false	false	true	false
606	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
607	campus	2025-07-19	false	2026-04-06	true	false	false	false	false
608	campus	null	false	null	null	false	false	true	true
609	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
610	campus	2024-02-19	false	null	null	false	false	true	false
611	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
612	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
613	campus	2026-03-19	true	2026-04-06	true	false	false	false	false
614	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
615	campus	2025-06-21	false	null	null	false	false	true	false
616	campus	2026-03-19	true	2026-04-06	true	false	false	false	false
617	campus	2023-07-19	false	null	null	false	false	true	false
618	campus	2025-06-04	false	null	null	false	false	true	false
619	campus	2024-06-01	false	2026-01-16	true	false	false	false	false
620	alumni	2025-05-19	false	2026-03-29	true	false	false	false	false
621	campus	2025-06-23	false	null	null	false	false	true	false
622	campus	null	null	null	true	false	false	true	true
623	alumni	2021-05-20	false	2024-07-08	true	true	true	false	false
624	alumni	2024-05-14	false	2024-06-07	true	true	true	false	false
625	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
626	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
627	campus	2025-12-15	true	2026-04-06	true	false	false	false	false
628	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
629	campus	2023-09-15	false	null	null	false	false	true	false
630	alumni	null	null	2024-05-13	true	true	true	false	true
631	campus	2023-06-01	false	null	null	false	false	true	false
632	campus	2026-04-07	true	2026-04-05	true	false	false	false	false
633	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
634	campus	2026-03-09	true	2026-03-20	true	false	false	false	false
635	campus	2026-03-25	true	2026-04-07	true	false	false	false	false
636	campus	null	false	null	null	false	false	true	true
637	campus	2022-01-05	false	null	null	false	false	true	false
638	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
639	alumni	null	null	2021-11-23	true	true	true	false	true
640	campus	2024-05-23	false	2024-09-02	false	true	true	false	false
641	campus	2026-03-11	true	2026-04-06	true	false	false	false	false
642	campus	2026-04-05	true	2026-04-07	true	false	false	false	false
643	campus	null	true	null	true	false	false	true	true
644	alumni	2024-06-09	false	2025-08-13	true	true	false	false	false
645	campus	2024-03-08	true	2024-04-24	true	true	true	false	false
646	alumni	2025-06-05	false	2026-03-25	true	false	false	false	false
647	campus	2024-05-08	true	2024-05-20	true	true	true	false	false
648	alumni	null	null	2025-12-28	true	false	false	false	true
649	campus	2026-03-30	true	2026-04-06	true	false	false	false	false
650	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
651	campus	2025-09-22	true	2025-09-22	true	true	false	false	false
652	alumni	2024-06-19	false	2026-04-01	true	false	false	false	false
653	campus	2025-12-14	true	2026-03-18	true	false	false	false	false
654	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
655	campus	2025-04-14	true	2025-05-07	true	true	false	false	false
656	campus	2026-03-25	true	2026-04-07	true	false	false	false	false
657	alumni	2023-05-30	false	2023-07-06	true	true	true	false	false
658	alumni	2025-01-15	false	2025-05-24	true	true	false	false	false
659	campus	2026-02-01	true	2026-02-02	true	false	false	false	false
660	campus	2026-02-02	true	2026-03-23	true	false	false	false	false
661	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
662	alumni	null	null	2026-03-29	true	false	false	false	true
663	alumni	2025-06-14	false	2026-01-21	true	false	false	false	false
664	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
665	campus	2023-05-15	true	null	null	false	false	true	false
666	alumni	null	null	2022-03-28	true	true	true	false	true
667	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
668	campus	2021-09-20	false	null	null	false	false	true	false
669	alumni	null	null	2022-06-05	true	true	true	false	true
670	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
671	alumni	2023-06-01	false	2024-04-30	true	true	true	false	false
672	alumni	null	null	2025-08-12	true	true	false	false	true
673	campus	2026-04-08	true	2026-04-05	true	false	false	false	false
674	alumni	null	null	2024-12-16	true	true	true	false	true
675	campus	2026-03-09	true	2026-04-07	true	false	false	false	false
676	alumni	null	null	2026-03-07	true	false	false	false	true
677	campus	2026-02-16	true	2026-04-06	true	false	false	false	false
678	campus	2026-04-02	true	2026-04-03	true	false	false	false	false
679	campus	2026-01-13	true	2026-04-02	true	false	false	false	false
680	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
681	campus	2025-05-09	true	2025-05-19	true	true	false	false	false
682	alumni	null	null	null	true	false	false	true	true
683	campus	2026-04-03	true	2026-04-04	true	false	false	false	false
684	alumni	null	null	2022-06-12	true	true	true	false	true
685	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
686	alumni	2022-06-03	false	2024-04-07	true	true	true	false	false
687	alumni	null	null	2026-03-27	true	false	false	false	true
688	campus	2024-06-13	true	2024-04-02	true	true	true	false	false
689	alumni	2025-05-12	false	2025-08-14	true	true	false	false	false
690	campus	2026-04-02	true	2026-04-02	true	false	false	false	false
691	campus	2025-12-15	true	2026-04-07	true	false	false	false	false
692	campus	2025-11-29	true	2025-12-17	true	false	false	false	false
693	campus	null	null	null	false	false	false	true	true
694	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
695	campus	2025-12-22	true	2026-04-06	true	false	false	false	false
696	alumni	2022-05-12	false	2026-03-12	true	false	false	false	false
697	campus	2026-04-05	true	2026-04-06	true	false	false	false	false
698	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
699	campus	2026-01-26	true	2026-04-05	true	false	false	false	false
700	campus	2025-08-25	true	2025-11-20	true	false	false	false	false
701	alumni	2025-05-22	false	2026-03-19	true	false	false	false	false
702	alumni	2024-05-14	false	2024-06-12	true	true	true	false	false
703	alumni	2024-05-21	false	2025-09-08	true	true	false	false	false
704	alumni	2025-05-08	false	2025-05-08	true	true	false	false	false
705	campus	2026-02-21	true	2026-04-06	true	false	false	false	false
706	campus	2021-08-03	false	null	null	false	false	true	false
707	alumni	2023-05-08	false	2023-07-10	true	true	true	false	false
708	campus	null	false	null	null	false	false	true	true
709	campus	2026-01-30	true	2026-04-05	true	false	false	false	false
710	campus	2026-02-26	true	2026-04-03	true	false	false	false	false
711	campus	2022-04-14	false	null	null	false	false	true	false
712	campus	2025-11-30	true	2025-11-30	true	false	false	false	false
713	campus	2026-03-31	true	2026-04-06	true	false	false	false	false
714	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
715	alumni	2023-05-26	false	2024-05-29	true	true	true	false	false
716	campus	2024-03-30	true	2024-04-10	true	true	true	false	false
717	campus	2026-03-31	true	2026-04-06	true	false	false	false	false
718	campus	2025-07-15	false	2025-09-15	true	true	false	false	false
