accountType,accountId,enabledInPeopleSoft,enabledInEntraMicrosoft,unusedEntraMicrosoft6Months,unusedEntraMicrosoft12Months,neverUsedEntraMicrosoft,neverUsedPeopleSoft
campus,814,true,true,false,false,false,true
campus,815,true,true,false,false,false,false
campus,816,true,true,false,false,false,false
campus,817,false,false,false,false,true,false
campus,818,true,true,false,false,false,false
campus,819,true,true,false,false,false,false
campus,820,false,false,false,false,false,false
campus,821,false,false,false,false,true,false
alumni,822,false,true,true,true,false,true
campus,823,true,true,false,false,false,false
campus,824,true,true,false,false,false,false
campus,825,true,true,false,false,false,false
campus,826,true,true,false,false,false,false
campus,827,true,true,false,false,true,false
alumni,828,false,true,true,false,false,false
campus,829,true,true,true,true,false,false
campus,830,true,true,false,false,false,false
alumni,831,false,true,false,false,false,false
alumni,832,false,true,true,true,false,false
alumni,833,false,true,true,true,false,true
campus,834,true,true,false,false,false,false
campus,835,true,true,false,false,false,false
campus,836,true,true,false,false,false,false
campus,837,true,true,false,false,false,false
campus,838,false,true,false,false,false,false
alumni,839,false,true,false,false,false,false
campus,840,true,true,false,false,false,false
campus,841,true,true,false,false,false,false
campus,842,false,false,false,false,true,true
campus,843,false,false,false,false,true,false
alumni,844,false,true,true,true,false,false
campus,845,true,true,false,false,false,false
campus,846,true,true,true,true,false,false
campus,847,true,false,true,true,false,false
alumni,848,false,true,true,false,false,false
campus,849,true,true,false,false,false,false
alumni,850,false,true,false,false,false,false
alumni,851,false,true,false,false,false,true
campus,852,true,true,false,false,false,false
campus,853,true,true,true,true,false,false
campus,854,true,true,false,false,false,false
campus,855,true,true,false,false,false,false
alumni,856,false,true,true,false,false,false
campus,857,true,true,true,true,false,false
alumni,858,false,true,true,true,false,true
alumni,859,false,true,true,false,false,false
campus,860,false,true,true,false,false,false
alumni,861,false,true,true,false,false,true
campus,862,true,true,false,false,false,false
campus,863,true,true,false,false,false,false
campus,864,true,true,false,false,false,false
campus,865,true,true,true,false,false,false
campus,866,false,false,false,false,true,false
alumni,867,false,true,true,true,false,true
alumni,868,false,true,false,false,false,false
alumni,869,false,true,true,true,false,false
alumni,870,false,true,false,false,false,true
campus,871,true,true,false,false,false,false
campus,872,true,true,false,false,false,false
alumni,873,false,true,true,true,false,true
alumni,874,false,true,true,true,false,true
campus,875,true,true,false,false,false,false
campus,876,true,true,false,false,false,false
alumni,877,false,true,true,true,false,false
alumni,878,false,true,true,true,false,false
alumni,879,false,true,true,true,false,false
campus,880,true,true,false,false,false,false
campus,881,true,true,false,false,false,false
campus,882,true,true,false,false,false,false
campus,883,true,true,false,false,false,false
alumni,884,false,true,true,false,false,false
campus,885,true,true,false,false,false,false
campus,886,true,true,false,false,false,false
campus,887,true,true,false,false,false,false
alumni,888,false,true,true,true,false,true
campus,889,false,true,false,false,true,true
campus,890,true,true,false,false,false,false
alumni,891,false,true,true,true,false,false
alumni,892,false,true,true,true,false,false
alumni,893,false,true,false,false,true,false
alumni,894,false,true,false,false,false,true
campus,895,true,true,false,false,false,false
campus,896,true,true,false,false,false,false
campus,897,true,true,false,false,false,false
campus,898,true,true,false,false,false,false
alumni,899,false,true,true,false,false,false
campus,900,true,true,false,false,false,false
campus,901,true,true,false,false,false,false
alumni,902,false,true,false,false,true,true
alumni,903,false,true,true,true,false,true
campus,904,true,true,false,false,false,false
campus,905,true,true,false,false,false,false
alumni,906,false,true,true,true,false,false
alumni,907,false,true,false,false,false,false
alumni,908,false,true,true,false,false,true
campus,909,true,true,false,false,false,false
campus,910,true,false,false,false,true,false
campus,911,true,true,true,true,false,false
alumni,912,false,true,true,true,false,false
campus,913,true,true,false,false,false,false
alumni,914,false,true,true,true,false,true
campus,915,true,true,false,false,false,false
alumni,916,false,true,false,false,true,true
campus,917,true,true,false,false,false,false
campus,918,true,true,false,false,false,false
alumni,919,false,true,false,false,false,false
campus,920,true,true,false,false,false,false
alumni,921,false,true,true,true,false,false
campus,922,true,true,true,false,false,false
alumni,923,false,true,false,false,true,true
alumni,924,false,true,true,true,false,false
alumni,925,false,true,false,false,false,false
campus,926,true,true,false,false,false,false
campus,927,true,true,false,false,false,false
alumni,928,false,true,true,true,false,false
alumni,929,false,true,true,true,false,true
alumni,930,false,true,true,false,false,false
campus,931,false,false,false,false,true,false
alumni,932,false,true,true,true,false,false
campus,933,true,true,false,false,false,false
alumni,934,false,true,true,true,false,false
campus,935,true,false,false,false,true,false
alumni,936,false,true,true,true,false,false
campus,937,true,true,false,false,false,false
campus,938,true,true,false,false,false,false
campus,939,true,false,false,false,true,false
alumni,940,false,true,true,true,false,false
campus,941,true,true,false,false,false,false
alumni,942,false,true,false,false,false,false
campus,943,true,true,false,false,false,false
campus,944,true,true,false,false,false,false
campus,945,true,true,true,true,false,false
alumni,946,false,true,true,false,false,true
alumni,947,false,true,true,true,false,false
alumni,948,false,true,true,false,false,true
alumni,949,false,true,true,false,false,false
campus,950,true,true,false,false,false,false
alumni,951,false,true,true,true,false,false
campus,952,true,true,false,false,false,false
alumni,953,false,true,true,true,false,false
campus,954,true,true,false,false,false,false
campus,955,true,true,false,false,false,false
campus,956,true,true,false,false,false,false
alumni,957,false,true,false,false,false,false
campus,958,true,true,false,false,false,false
alumni,959,false,true,false,false,false,true
alumni,960,false,true,false,false,false,true
alumni,961,false,true,true,true,false,false
campus,962,true,true,false,false,false,false
alumni,963,false,true,false,false,false,true
campus,964,true,true,true,true,false,false
campus,965,true,true,false,false,false,false
campus,966,true,true,false,false,false,false
campus,967,false,false,false,false,false,false
campus,968,true,false,false,false,false,false
campus,969,false,false,false,false,true,false
campus,970,false,false,false,false,false,true
campus,971,false,false,false,false,true,false
campus,972,true,true,false,false,false,false
campus,973,false,true,false,false,true,true
campus,974,false,false,true,false,false,false
campus,975,true,true,false,false,false,false
campus,976,false,false,false,false,true,false
campus,977,true,true,false,false,false,false
campus,978,false,false,false,false,true,false
alumni,979,false,true,true,true,false,true
campus,980,true,true,false,false,false,false
campus,981,true,true,false,false,false,false
campus,982,true,true,false,false,false,false
campus,983,true,true,false,false,false,false
campus,984,false,false,false,false,true,false
campus,985,true,true,false,false,false,false
campus,986,true,true,false,false,false,false
alumni,987,false,true,false,false,false,false
campus,988,false,true,false,false,true,true
campus,989,false,true,false,false,false,true
campus,990,false,true,false,false,false,true
campus,991,false,false,false,false,true,false
campus,992,false,false,false,false,true,true
campus,993,false,true,false,false,false,true
campus,994,true,true,false,false,false,false
